1490.1541, 1.3285, -310.8192, 136.768,152033.0, -8971.8976, -185.7973, -54.6398, 83.8944, 0.4952, 58.5144, -116.5639, -31.3196, 21.649, -22.1252, 68.0454, -0.8509, 26.7312, -18.1375, -1.2795, 11.894, 14.428, 9.152, 9.1461
1491.1235, 1.3648, -311.2397, 136.771,111665.0, -5198.2278, 28.5997, -588.5121, 19.4438, -185.6566, -26.7039, -135.6585, 20.2523, -38.1002, 31.0392, -34.3776, -11.6116, -21.4989, -0.6631, -25.1854, 9.6888, -14.5411, 9.6506, -4.2966
1491.2671, 1.1657, -311.3228, 136.7773,82757.0, -5422.1223, 82.9291, -259.1808, -33.0588, 14.1823, 60.5287, 49.0527, -8.2018, 27.5743, 5.4311, 17.2657, 7.154, 36.5978, -1.7652, -6.5276, -6.4908, -6.5988, 0.4476, -4.8129
1232.3177, 2.6172, -266.4387, 120.6017,16762.0, 663.2174, -181.5002, -33.8226, 0.0761, 22.1966, 4.1859, -4.2861, 1.9037, -1.3123, 2.8349, 7.3876, -2.832, -4.133, 2.1813, -8.3284, -2.894, 5.5568, -1.2761, 3.722
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1215.7478, 5.4874, -259.26, 120.4144,69421.0, 140.4861, 84.0601, 248.6877, -41.2606, -11.4979, 23.3926, -10.2019, -10.8778, 17.4702, 3.9935, -10.7051, -8.9766, 8.5529, 13.7212, -11.7237, 2.2169, 0.6262, 8.2224, 10.7873
1232.3032, 1.5909, -266.4742, 120.612,16440.0, -426.3364, 56.3105, -7.0827, 3.3697, 15.2375, -4.4414, -7.237, -4.5242, 4.4106, 0.6438, -0.4802, -3.8604, 1.069, 3.7698, -1.6586, -2.2418, -0.4373, 7.4976, -0.9365
1231.8967, 2.157, -266.1099, 120.5971,24931.0, -730.7227, -8.7357, -20.7794, 31.9376, -16.0941, 20.3449, 6.3978, -9.5438, -2.0572, -12.1869, -3.0322, -5.0348, -0.6029, -3.1973, -0.5346, -5.8702, 5.3724, 12.2333, -5.1673
1231.9863, 1.3942, -266.2457, 120.6073,25749.0, -2128.2826, 3.0392, -151.9943, -12.1329, -34.6595, 11.0416, -12.7437, 10.654, -10.6786, 1.2537, -3.3861, 1.5687, -1.7312, 6.7317, -2.8692, 5.4691, -8.0313, -3.6526, 1.8152
1231.1585, 3.2134, -265.7573, 120.5733,36278.0, -2260.0977, -77.4655, -150.9963, 4.9021, -27.0246, -7.2053, -5.5797, -7.024, -3.2542, 2.1303, -7.271, -5.2229, -12.9903, -5.686, -3.782, -0.5787, -14.7568, 3.1955, -88.778
1231.7301, 2.0876, -266.1019, 120.5928,20653.0, -1127.4306, 3.9147, -83.0765, 34.4599, -7.4194, -8.8334, 5.0254, 4.0892, 11.9659, 12.0112, -6.7313, 7.6082, 2.6439, -2.7036, 0.406, 2.1572, -0.1196, -4.2811, -6.0826
1468.4796, 2.8032, -302.3278, 136.592,800460.0, -10310.1472, -2062.1971, -4701.7162, -1880.5704, 1092.9641, 818.9343, -218.7162, -395.9631, -742.351, 141.9011, 337.7946, -1.5133, -428.8606, -166.9624, 238.6318, 80.2628, 12.592, 35.3049, 131.966
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1479.0235, 2.4381, -307.0261, 136.6993,287815.0, 212.1594, 419.4573, 532.0701, -77.1445, -110.175, 68.0578, -54.165, -33.7926, 44.1367, 11.0765, 9.876, 14.601, -11.3284, -2.9653, 2.5178, -8.6673, 11.6837, -0.1043, 5.0914
1491.2953, 1.3458, -311.366, 136.7767,94894.0, -3141.1442, 18.1767, -94.8998, -62.1448, 50.6961, 40.0801, 19.49, 9.7167, 2.3989, 2.0247, -15.8027, -8.4434, -10.0323, -1.9049, 0.8816, -0.8618, -8.3475, 6.9432, 1.1301
1491.2833, 1.3996, -311.3017, 136.7776,81094.0, -2211.055, 30.4213, 36.5504, -8.0683, -2.4466, 1.8324, 18.6114, 13.4623, -4.9883, 1.0707, -5.9244, -6.4951, -2.1953, 1.7725, -0.1425, -8.9309, -2.6523, -4.5364, -1.543
1491.4232, 1.073, -311.3858, 136.7805,65307.0, -4408.1745, -89.7611, -251.7391, 8.3216, -37.0935, -41.2835, -26.6469, 30.3516, 41.8398, 26.5417, -11.1894, -10.1498, 0.0967, 5.1053, 3.8742, -4.83, 4.4723, 0.2871, 3.5534
1490.3165, 1.4979, -310.8366, 136.7563,145771.0, -7988.9323, -145.3221, -543.8675, 59.9342, -47.4698, 43.5367, -8.8138, 5.4126, 19.7521, -34.846, 3.4801, -16.9991, 11.8357, 11.2397, 8.1514, 6.4526, -2.7381, 2.4536, 1.2357
1491.0683, 1.2773, -311.2442, 136.7763,91693.0, -5976.5875, 42.3237, -308.5884, 80.698, -48.4502, 65.3444, 62.4372, -26.488, 44.0004, 10.9058, 16.4969, -20.1219, -29.3864, -23.145, 14.9305, -2.3867, 0.4546, -2.6651, -3.3702
1489.6654, 2.1002, -310.6193, 136.7627,81807.0, 2486.575, 447.3139, 235.4297, 120.809, 125.4098, -97.5687, 64.8011, 46.0812, 46.887, 35.4334, 9.5184, 12.4626, -1.1827, -5.8482, 7.0023, 2.0408, -3.7957, -11.9573, -1.3996
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1481.967, 2.3463, -307.9267, 136.716,160182.0, 29.4163, -149.6767, 178.6748, -341.8096, 2.0664, 88.857, -53.7424, 59.7658, 33.235, 0.8251, 26.2809, 0.3424, 22.9924, -19.4446, -31.7679, -26.2624, 10.5851, 21.5827, 17.6161
1491.3062, 1.2612, -311.3838, 136.7768,85834.0, 2906.5952, -2.1258, 317.5431, 26.3192, 19.5142, 11.8604, -11.2972, -4.782, 0.3567, 7.3212, -3.7102, 10.2295, 5.2072, -1.2277, 11.3431, -9.2329, -0.7755, -11.5329, -1.1021
1491.3211, 1.2974, -311.3278, 136.7782,57529.0, 2518.517, -26.2611, 125.896, 64.2118, 11.5178, 9.1687, 29.2008, 16.2968, -6.0592, 1.7708, -11.9732, 16.1388, 4.0647, 13.7487, 4.9367, 0.0419, 1.4176, 2.2181, 1.7613
1491.0114, 1.2788, -311.2109, 136.7761,79356.0, 5208.6666, 301.9083, 347.9036, -42.4299, -119.8797, -110.0371, -55.4125, 54.2732, -86.5811, 32.312, 4.8466, 26.8712, 48.9967, 8.2753, 14.2261, 2.6403, -6.2059, 2.0958, 7.6698
1491.3796, 1.2952, -311.3665, 136.7763,73116.0, 5268.5441, -42.117, 307.8456, -82.6662, 20.5444, 20.8576, -25.324, 12.6988, 3.7441, 14.1181, 6.9207, 14.1436, 14.9877, 9.9035, 18.7858, -1.6684, 3.669, -8.3917, 2.1072
1491.2953, 1.2752, -311.3393, 136.7745,60513.0, 4040.9903, 30.4967, 108.9718, 123.2687, 93.6559, 2.1153, -1.3523, 18.0821, -26.7235, -4.6519, -16.0386, 14.6893, 8.6576, 7.5841, 1.253, 3.066, -15.7224, -1.8281, -3.0079
2065.3091, 6.7274, -400.7117, 171.5542,697825.0, 5220.0785, -41715.1878, -10858.2318, -4772.9046, 2768.717, 1427.76, -4313.2589, -2384.9117, 1097.5879, 16.2836, 197.5996, 464.7354, 1613.4017, 261.859, 306.8858, -92.5262, 458.547, -129.1551, -583.6892
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2097.5151, 1.8634, -409.9218, 171.6945,79461.0, 1182.4374, -643.0404, 8.0087, -66.1315, 76.665, -25.1951, -21.7117, 51.1583, -13.0315, -23.9977, -8.7805, 5.4522, -3.5965, 25.5647, 19.4435, -4.7305, -10.1976, -15.4693, 1.421
2103.205, 1.2073, -411.7361, 171.7307,32765.0, 88.3581, 36.87, -0.5472, 8.6837, 5.8869, 1.8166, -10.0528, -1.6012, 3.6853, 1.2396, -1.9323, -1.0166, 9.228, -1.9788, -0.8566, 3.7699, 2.1059, -5.7302, 1.4448
2103.1066, 1.2452, -411.6777, 171.7295,27939.0, 163.2199, 38.5793, 6.5172, -3.4731, 0.2382, 5.1708, -1.9816, -4.68, 1.179, 6.2082, 0.2585, 2.4341, -2.1584, -0.0676, -0.3229, -0.0175, 2.5431, -0.4988, 1.5474
2102.5112, 1.2996, -411.437, 171.7265,88746.0, 684.4125, -262.9877, -198.1171, 122.5012, 97.1106, -45.6752, -18.4738, 43.2691, 7.8417, 0.1632, 18.8272, 20.4145, 1.1779, -11.4945, -0.5415, 5.6262, 12.267, 8.2298, -8.3032
2103.3651, 1.1362, -411.804, 171.732,10527.0, 100.7498, 0.1248, -6.6061, -6.8926, 0.8491, -1.6958, 0.5714, 0.0369, -1.4107, -2.1144, 1.1391, 1.4792, -0.7774, 0.5431, 1.8328, 0.0331, 0.3759, -1.3148, 0.933
2103.0178, 1.2096, -411.6488, 171.7292,41994.0, 722.4699, 54.3761, -6.68, 10.5889, 5.2042, -1.1539, 3.4557, -0.2803, 3.0517, 2.5518, -3.303, 1.8202, -1.4679, 0.8729, 0.7088, 4.1742, 5.7361, 1.4413, 3.2995
994.6742, 2.763, -219.5233, 105.659,928636.0, -86396.5731, -5424.841, 4080.2951, 3834.0983, -191.2656, 941.1515, 2327.4957, -2734.963, 395.1463, -314.61, 156.4457, 225.0025, -389.0281, -83.7571, 668.81, 287.2973, -158.4025, -64.1313, -298.1188
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1003.3151, 2.2197, -222.9123, 105.7507,231226.0, 119.7367, 687.6456, 292.0937, -130.3892, -65.1695, 96.4875, -15.2594, 30.5654, 20.2123, -6.5644, -3.6871, -6.3815, -0.1626, 13.403, 2.1622, 11.426, 12.6854, -2.0361, -4.3134
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1011.5317, 1.3522, -226.409, 105.8216,148812.0, -3607.605, 137.9802, 79.0793, 140.0171, 80.1822, 14.2114, -29.9487, -6.0936, -24.9823, -26.868, 2.382, 7.7824, 5.8966, 6.0079, -3.2167, -7.6722, 1.759, 6.6816, 0.2514
1010.9814, 1.2447, -226.0158, 105.8162,236400.0, -26128.0848, 118.9203, -2514.3328, -60.3614, -720.2171, -45.8009, -278.9151, 57.7489, -218.4006, 42.5347, -78.1545, 28.5444, -58.537, 6.002, -54.1964, 2.6868, -49.9751, -2.94, -25.1782
